name,sinta_id,dept,sinta_score,sinta_3yr_score,affil_score,affil_3yr_score,scopus_h_index,gs_h_index,wos_h_index,scopus_i10_index,gs_i10_index,wos_i10_index,scopus_g_index,gs_g_index,wos_g_index,scopus_article,scopus_citation,scopus_cited_document,gs_article,gs_citation,gs_cited_document,wos_article,wos_citation,wos_cited_document
ATAT SITI NURANI,5999585,S1 - Pendidikan Tata Boga,136,33,0,0,1,5,0,0,2,0,1,3,0,4,1,1,35,64,18,0,0,0
IYEN NURLAELAWATI,6005610,S1 - Pendidikan Bahasa Inggris,93,32,0,0,1,4,,0,3,,2,0,,2,3,1,6,51,6,0,0,0
HARUN IMANSYAH,6186539,S1 - Pendidikan Fisika,273,51,0,0,3,8,,2,8,,3,1,,5,54,3,29,411,18,0,0,0
MOHAMAD ZAKA AL FARISI,258095,S1 - Pendidikan Bahasa Arab,321,30,0,0,2,8,,0,7,,0,1,,2,9,2,34,462,24,0,0,0
RISRIS HARI NUGRAHA,6692272,S1 - Ilmu Pendidikan Agama Islam,39,34,0,0,0,3,0,0,2,0,1,1,0,1,0,0,14,59,6,0,0,0
YENI YUNIAWATI,6146618,Unknown,111,24,0,0,0,6,,0,5,,0,2,,0,0,0,30,147,21,0,0,0
SILVIANA AGUSTAMI,6135191,S1 - Akuntansi,145,22,0,0,0,7,,0,4,,0,3,,0,0,0,19,236,13,0,0,0
TRI LESTARI,6654245,S1 - Bimbingan Dan Konseling,96,23,0,0,0,3,0,0,0,0,1,1,1,2,0,0,10,11,4,3,0,0
HELLI IHSAN,6042148,S1 - Psikologi,116,22,0,0,0,3,,0,3,,0,2,,0,0,0,15,183,7,0,0,0
IDING TARSIDI,5995210,S2 - Pendidikan Khusus,67,22,0,0,0,2,,0,0,,0,1,,0,0,0,23,17,10,0,0,0
GIA NIKAWANTI,6653966,S1 - PGPAUD Kampus Purwakarta,35,18,0,0,0,2,,0,1,,0,2,,0,0,0,13,26,7,0,0,0
HENDRO MURTIANTO,6115607,S1 - Pendidikan Geografi,53,21,0,0,0,3,,0,2,,0,1,,0,0,0,14,54,10,0,0,0
YUDHISTIRA KUSUMA,6745845,S1 - Pendidikan Teknik Arsitektur,87,18,0,0,1,2,1,0,0,0,0,3,0,1,2,1,7,10,5,1,1,1
YANA ROHMANA,5993436,S1 - Pendidikan Ekonomi,117,16,0,0,0,6,,0,4,,0,14,,0,0,0,30,173,10,0,0,0
DWI NOVI WULANSARI,6745877,S1 - Teknik Logistik,129,16,0,0,1,5,1,0,1,0,1,1,0,3,3,1,22,56,10,1,3,1
"ACE IWAN SURYAWAN, S.PD, M.HUM",6681510,S1 - Pendidikan Seni Tari,86,19,0,0,0,2,,0,0,,0,1,,0,0,0,30,12,8,0,0,0
YANTI HAMDIYATI,6007061,S1 - Pendidikan Biologi,267,20,0,0,2,7,,0,6,,2,1,,4,9,4,38,192,24,0,0,0
ARVIAN TRIANTORO,5993216,S1 - Pendidikan Akuntansi,172,23,0,0,0,5,0,0,3,0,1,1,1,1,0,0,20,89,9,1,0,0
AGUS WIDARSONO,5993330,S2 - Magister Ilmu Akuntansi,237,20,0,0,0,7,,0,5,,1,1,,1,0,0,36,144,16,0,0,0
RAMDHANI,6754921,Unknown,22,20,0,0,0,2,,0,0,,1,0,,1,0,0,2,6,2,0,0,0
MIMIN NURJHANI K,6126071,S1 - Pendidikan Biologi,133,18,0,0,0,1,,0,1,,0,2,,0,0,0,8,32,2,0,0,0
MUHAMAD TAFAQUR,6732205,S1 - Pendidikan Kepelatihan Olahraga,35,20,0,0,0,2,,0,0,,0,1,,0,0,0,7,14,4,0,0,0
NURUL HIDAYAH,6682318,S1 - PGSD Kampus Cibiru,117,20,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
GERALDI NOVIAN,6760492,Unknown,23,20,0,0,0,3,,0,0,,0,1,,0,0,0,27,20,9,0,0,0
ALWAN HUSNI RAMDANI,6726953,S1 - Ilmu Komunikasi,23,18,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,13,2,0,0,0
"IWAN GUNAWAN, S. PD, M. SN",6745742,S1 - Pendidikan Seni Musik,41,20,0,0,0,0,,0,0,,0,1,,0,0,0,2,0,0,0,0,0
WINA MUSTIKAATI,6745735,S1 - Ilmu Komunikasi,19,16,0,0,0,1,,0,0,,0,1,,0,0,0,11,1,1,0,0,0
NINDITA FAJRIA UTAMI,6682469,S1 - Pendidikan Sosiologi,21,16,0,0,0,2,0,0,0,0,0,1,0,0,0,0,12,5,3,0,0,0
ANI PINAYANI,5993275,S1 - Pendidikan Ekonomi,71,16,0,0,0,3,,0,0,,0,2,,0,0,0,19,28,10,0,0,0
WELSI DAMAYANTI,5992858,S1 - Ilmu Komunikasi,68,16,0,0,0,2,,0,1,,0,2,,0,0,0,19,38,12,0,0,0
ASRI WIBAWA SAKTI,6745928,S1 - Pendidikan Tata Busana,56,20,0,0,0,3,,0,1,,0,1,,0,0,0,34,42,11,0,0,0
ENGKOS KOSASIH,6684195,S1 - Psikologi,32,16,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
AGUS FIRMANSAH,6127340,S1 - Pendidikan Seni Musik,48,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18,1,0,0,0
GEBI DWIYANTI,6683479,Unknown,190,20,0,0,2,9,,0,8,,1,0,,4,10,3,54,192,0,0,0,0
YATUN ROMDONAH AWALIAH,5994714,S1 - Pendidikan Bahasa Sunda,25,20,0,0,0,2,,0,0,,0,1,,0,0,0,17,11,5,0,0,0
NICKE YUNITA MOECHARAM,6649096,S1 - Pendidikan Bahasa Inggris,92,16,0,0,2,1,,0,1,,1,0,,5,12,3,2,21,1,0,0,0
WIDYA ASTUTI,6745724,S1 - Gizi,26,16,0,0,0,0,,0,0,,0,1,,0,0,0,7,0,0,0,0,0
SARDIN,5994622,S1 - Pendidikan Masyarakat,119,16,0,0,1,3,,0,3,,0,1,,1,7,1,13,76,5,0,0,0
AJO SUTARJO,6140840,S1 - PGSD Kampus Serang,54,19,0,0,0,4,,0,0,,0,1,,0,0,0,26,23,7,0,0,0
MAMAD KASMAD,5995837,S1 - PGSD Kampus Purwakarta,46,19,0,0,0,3,,0,2,,0,1,,0,0,0,36,65,7,0,0,0
HERI PUSPITO DIYAH SETIYORINI,5978343,S1 - Manajemen Pemasaran Pariwisata,180,19,0,0,1,6,,0,4,,2,1,,3,3,1,36,151,22,0,0,0
IMAN FUSHSHILAT,6148598,Unknown,94,19,0,0,2,3,,0,0,,1,3,,4,6,3,7,16,6,0,0,0
MUHAMMAD ARIEZ MUSTHOFA,5997910,S1 - Psikologi,43,19,0,0,0,4,,0,0,,0,4,,0,0,0,27,26,8,0,0,0
RINI ANDARI,6000526,S2 - Pariwisata,153,19,0,0,1,7,0,0,5,0,2,2,0,3,3,1,68,133,27,0,0,0
ENDAH SILAWATI,6004067,S1 - PGPAUD Kampus Cibiru,76,19,0,0,0,4,0,0,1,0,0,1,1,0,0,0,44,58,13,1,0,0
GEMALA NURENDAH,6691542,S1 - Psikologi,26,17,0,0,0,2,,0,0,,0,1,,0,0,0,8,10,4,0,0,0
DINAR DINANGSIT,6681964,S2 - Pendidikan Jasmani,99,17,0,0,0,3,,0,0,,1,1,,2,0,0,32,20,10,0,0,0
NIZZA NADYA RACHMANI,6746169,S1 - Kewirausahaan Kampus Tasikmalaya,29,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
FAJRIA SALIHA PUSPITA PRAMESWARI,6745716,S1 - Gizi,17,17,0,0,0,1,,0,0,,0,3,,0,0,0,3,5,1,0,0,0
ELIH MULYANA,5996270,D3 - Teknik Elektro,96,17,0,0,0,6,,0,2,,0,1,,0,0,0,32,143,14,0,0,0
DADANG SUDRAJAT,5995404,S1 - Bimbingan Dan Konseling,57,17,0,0,0,3,,0,1,,0,3,,0,0,0,17,52,9,0,0,0
PIPIN TRESNA PRIHATIN,6000304,S1 - Pendidikan Tata Busana,62,20,0,0,0,1,,0,1,,0,1,,0,0,0,6,112,2,0,0,0
MILA KARMILA,6000331,S1 - Pendidikan Tata Busana,101,20,0,0,1,2,,0,2,,0,1,,1,2,1,10,59,2,0,0,0
DIAN YULIANA,5986682,S1 - Bahasa dan Sastra Inggris,89,17,0,0,1,4,,0,2,,2,8,,3,3,2,6,49,4,0,0,0
ARIEF JOHARI,6644690,S1 - Desain Komunikasi Visual,58,19,0,0,0,2,0,0,1,0,1,1,0,1,0,0,20,23,6,0,0,0
AAS SAOMAH,6681604,Unknown,25,20,0,0,2,0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,0
ENDANG HERAWAN,5995295,S3 - Administrasi Pendidikan,158,20,0,0,0,8,,0,6,,0,1,,0,0,0,41,156,25,0,0,0
CUCU RUHIDAWATI,6147692,S1 - Pendidikan Tata Busana,35,20,0,0,0,3,,0,0,,0,1,,0,0,0,19,18,5,0,0,0
ELYSA NENSY IRAWAN,6779016,Unknown,29,20,0,0,0,1,,0,0,,1,1,,1,0,0,4,1,1,0,0,0
SANDI BUDHI IRIAWAN,5995502,S1 - Pendidikan Guru Sekolah Dasar,42,17,0,0,0,0,,0,0,,0,3,,0,0,0,0,0,0,0,0,0
YULIAWAN KASMAHIDAYAT,6663654,S1 - Pendidikan Seni Tari,76,21,0,0,0,3,,0,1,,0,1,,0,0,0,33,37,9,0,0,0
OMAN SUKIRMAN,5992874,S1 - Industri Pariwisata,87,20,0,0,1,2,,0,1,,0,0,,1,1,1,2,19,2,0,0,0
ERNA KRISNANTO,6126833,S1 - Arsitektur,177,21,0,0,1,2,,0,0,,1,1,,2,2,1,23,18,11,0,0,0
CRISTINE SITINJAK,6758418,Unknown,50,21,0,0,0,4,,0,4,,0,0,,0,0,0,4,185,4,0,0,0
I GUSTI KOMANG ARYAPRASTYA AGU,5995119,S1 - Pendidikan Guru Pendidikan Anak Usia Dini,40,20,0,0,0,4,,0,1,,0,1,,0,0,0,24,40,14,0,0,0
HENDRI WINATA,5994640,S1 - Pendidikan Manajemen Perkantoran,212,21,0,0,0,7,,0,7,,0,23,,0,0,0,18,407,12,0,0,0
MUNAWIR,6745899,S1 - Teknik Komputer,92,21,0,0,1,2,1,0,0,0,1,1,0,2,1,1,10,13,3,1,5,1
TONO HARYONO,6745749,S1 - Ilmu Keolahragaan,27,21,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0
ASEP SUDARSYAH,5985740,S2 - Pedagogik,143,21,0,0,0,5,,0,4,,0,3,,0,0,0,19,96,11,0,0,0
KARSO,5995268,S2 - Pendidikan Dasar,46,17,0,0,1,2,,0,1,,0,1,,1,1,1,10,24,3,0,0,0
NANA GANDA,6141449,S1 - PGSD Kampus Tasikmalaya,81,21,0,0,0,5,,0,2,,0,1,,0,0,0,44,63,21,0,0,0
MIRNA NUR ALIA ABDULLAH,5993465,S1 - Pendidikan Sosiologi,355,18,0,0,0,3,,0,1,,1,1,,1,0,0,15,36,10,0,0,0
HIKMAT,6006599,S1 - Pendidikan Fisika,61,18,0,0,1,3,,0,1,,2,1,,2,3,2,10,21,3,0,0,0
JUHANAINI,6124940,S2 - Pendidikan Khusus,94,18,0,0,2,3,,0,1,,1,1,,3,11,2,27,19,5,0,0,0
ANDINI SETYA ARIANTI,6751563,S1 - Pendidikan Ilmu Komputer,20,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0
MAHMUD FASYA,5978112,S1 - Bahasa dan Sastra Indonesia,85,20,0,0,0,3,,0,2,,0,1,,0,0,0,36,47,8,0,0,0
GALURA MUHAMMAD SURANEGARA,6703764,S1 - Sistem Telekomunikasi,146,21,0,0,3,5,,1,1,,2,2,,5,30,4,20,47,10,0,0,0
MASOR,6123341,S1 - Pendidikan Bahasa Arab,37,18,0,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
NURZAMAN,6121925,S2 - Pendidikan Bahasa Arab,77,18,0,0,0,3,,0,3,,0,0,,0,0,0,17,218,0,0,0,0
TATANG TARYANA,6123281,S1 - Pendidikan Seni Tari,47,18,0,0,0,1,,0,0,,0,1,,0,0,0,9,1,1,0,0,0
AMIR,6003744,S1 - Pendidikan Bahasa Jerman,173,21,0,0,0,2,,0,0,,0,1,,0,0,0,136,17,6,0,0,0
R. DIAN DIA-AN MUNIROH,5978405,S2 - Linguistik,29,21,0,0,0,0,,0,0,,1,1,,1,0,0,0,0,0,0,0,0
LES PINGON,6737713,S1 - Desain Produk Industri Kampus Tasikmalaya,22,21,0,0,0,1,,0,0,,0,1,,0,0,0,6,2,1,0,0,0
YENI YUNIARTI,5977425,S1 - PGSD Kampus Cibiru,153,21,0,0,0,9,,0,7,,0,2,,0,0,0,54,213,23,0,0,0
LENI PERMANA,5993300,S1 - Pendidikan Ekonomi,87,21,0,0,1,3,,0,2,,0,4,,1,2,1,20,71,5,0,0,0
WILLDAN APRIZAL ARIFIN,6745746,S1 - Sistem Informasi Kelautan,35,21,0,0,0,2,0,0,0,0,0,1,0,0,0,0,15,6,4,0,0,0
RUMAISAH AZIZAH AL ADAWIYAH,6722046,S1 - Ilmu Ekonomi dan Keuangan Islam,23,21,0,0,0,2,,0,0,,0,1,,0,0,0,7,7,3,0,0,0
MOCHAMAD FATHUR RAHMAN,6759984,Unknown,135,22,0,0,0,9,,0,9,,0,1,,0,0,0,82,236,45,0,0,0
NANANG DALIL HERMAN,6040771,S2 - Pendidikan Teknologi dan Kejuruan,86,21,0,0,0,2,,0,1,,0,1,,0,0,0,15,18,4,0,0,0
RD. DELLA NURIDAH K.S.A.,6681781,S1 - Pendidikan Bahasa Inggris,67,22,0,0,2,3,0,0,1,0,1,2,0,3,4,2,11,35,5,0,0,0
IRMA PERMATAWATI,5994921,S1 - Pendidikan Bahasa Jerman,67,21,0,0,0,2,,0,1,,0,1,,0,0,0,15,14,4,0,0,0
HUSEN WINDAYANA,6067533,S1 - PGSD Kampus Cibiru,143,22,0,0,0,5,,0,4,,0,1,,0,0,0,74,181,22,0,0,0
AHMAD FAJAR FADLILLAH,6753812,S1 - Teknologi Pendidikan,24,22,0,0,0,1,,0,0,,1,1,,1,0,0,4,2,1,0,0,0
RINALDI SUPRIADI,6745756,S1 - Pendidikan Bahasa Arab,38,22,0,0,0,1,,0,0,,0,2,,0,0,0,12,5,4,0,0,0
JAJANG WARYA,5993287,S1 - Ilmu Ekonomi dan Keuangan Islam,92,22,0,0,0,5,,0,2,,0,6,,0,0,0,31,85,20,0,0,0
JAJAT,6682116,Unknown,64,22,0,0,2,0,,0,0,,0,0,,4,4,2,0,0,0,0,0,0
MESIANNA SIMBOLON,6682055,Unknown,22,22,0,0,1,1,,0,0,,0,0,,1,1,1,7,2,0,0,0,0
NANDAN SUPRIATNA,6145508,Unknown,30,22,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
ANEU CAKHYANEU,5994677,S1 - Ilmu Ekonomi dan Keuangan Islam,47,22,0,0,0,3,0,0,2,0,0,2,0,0,0,0,22,86,15,0,0,0
EHAN,6000858,S1 - Pendidikan Khusus,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINWIN WIANA,5990891,S1 - Pendidikan Tata Busana,349,22,0,0,3,6,,1,5,,0,1,,3,43,3,29,284,16,0,0,0
SUFYAR MUDJIANTO,6198983,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",90,22,0,0,1,3,0,0,2,0,2,4,0,2,1,1,36,55,9,0,0,0
YAYA SUNARYA,5995894,Profesi - Pendidikan Profesi Guru,97,22,0,0,1,4,,1,1,,1,1,,3,11,2,22,55,13,0,0,0
RAMA WIJAYA ABDUL ROZAK,6655158,Unknown,173,23,0,0,0,3,,0,1,,0,0,,0,0,0,60,18,0,0,0,0
ALI MECCA,6653045,S1 - Ilmu Komunikasi,24,22,0,0,0,1,,0,0,,0,1,,0,0,0,6,1,1,0,0,0
R DETI ROSTIKA,6006176,S1 - PGSD Kampus Cibiru,131,22,0,0,0,6,0,0,5,0,0,1,0,0,0,0,37,236,14,0,0,0
ABIH GUMELAR,6715297,S1 - Pendidikan Pariwisata,30,23,0,0,1,1,,0,0,,0,1,,1,3,1,11,6,4,0,0,0
RD DIAN HERDIANA UTAMA,5993184,S1 - Pendidikan Bisnis,139,23,0,0,0,6,,0,3,,0,1,,0,0,0,43,136,26,0,0,0
RR DENI WIDJAYATRI,6694553,S1 - PGPAUD Kampus Serang,58,23,0,0,0,2,0,0,0,0,1,1,0,1,0,0,31,16,6,0,0,0
HODIDJAH,5994517,S1 - PGSD Kampus Tasikmalaya,84,23,0,0,0,3,,0,0,,0,2,,0,0,0,45,43,22,0,0,0
NALAHUDDIN SALEH,6746413,S1 - Pendidikan Bahasa Arab,35,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0
YUYU HENDAWATI,5995605,S1 - PGSD Kampus Purwakarta,44,24,0,0,0,5,,0,4,,0,4,,0,0,0,33,82,10,0,0,0
ACEP SUPRIADI,6722770,S3 - Pendidikan Ilmu Pengetahuan Sosial,103,24,0,0,0,4,0,0,4,0,0,1,0,0,0,0,28,190,8,0,0,0
ZACKIYAH,6683065,Unknown,160,24,0,0,2,5,,0,3,,1,1,,5,9,3,34,83,12,0,0,0
JOJOR RENTA MARANATHA,6667719,S1 - PGPAUD Kampus Purwakarta,47,24,0,0,0,1,,0,0,,0,0,,0,0,0,9,4,0,0,0,0
RISKHA MARDIANA,6000847,S1 - Pendidikan Teknik Arsitektur,39,24,0,0,0,0,,0,0,,0,1,,0,0,0,2,0,0,0,0,0
UNANG PURWANA,6752175,S1 - Pendidikan Fisika,56,24,0,0,0,4,,0,3,,0,1,,0,0,0,19,58,12,0,0,0
HELLI IHSAN,6698433,Unknown,109,24,0,0,0,3,,0,3,,0,2,,0,0,0,15,183,7,0,0,0
DWI HERYANTO,5994735,S1 - Pendidikan Guru Sekolah Dasar,100,24,0,0,0,5,,0,1,,0,1,,0,0,0,46,72,19,0,0,0
ETTY ROHAYATI,5994710,S1 - PGSD Kampus Cibiru,107,24,0,0,0,2,,0,0,,1,5,,2,0,0,48,14,9,0,0,0
HIKMAH MAULANI,6736715,S1 - Pendidikan Bahasa Arab,50,24,0,0,0,1,0,0,0,0,0,2,0,0,0,0,11,4,3,0,0,0
NURI NOVIANTI AFIDAH,6140963,S1 - Ilmu Komunikasi,58,24,0,0,0,2,,0,0,,1,2,,2,0,0,13,17,6,0,0,0
TEMMY WIDYASTUTI,6655167,S1 - Pendidikan Bahasa Sunda,60,24,0,0,0,2,0,0,0,0,0,1,0,0,0,0,20,15,8,0,0,0
EUIS FARIDA,6000811,S1 - Bimbingan Dan Konseling,24,24,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
NALA NANDANA UNDIANA,6707140,S1 - Film dan Televisi,38,22,0,0,0,4,,0,0,,0,1,,0,0,0,19,23,7,0,0,0
IIM SITI KARIMAH,5992557,S1 - Pendidikan Bahasa Perancis,70,14,0,0,0,1,,0,0,,0,2,,0,0,0,14,5,4,0,0,0
GILANG GINANJAR HIDAYATULLAH,6747022,S1 - PGSD Penjas Kampus Sumedang,16,15,0,0,0,1,,0,0,,0,3,,0,0,0,4,4,1,0,0,0
AULIA ZIKRI RAHMAN,6745855,S1 - Teknik Logistik,32,13,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0
MAFTUHIN,5993669,S1 - Pendidikan Sosiologi,11,10,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
FRIDA AKMALIA,6761466,Unknown,14,13,0,0,0,1,,0,0,,0,2,,0,0,0,18,2,2,0,0,0
SRI HANDAYANI,6006334,S3 - Pendidikan Teknologi dan Kejuruan,138,10,0,0,0,5,,0,3,,0,1,,0,0,0,96,129,19,0,0,0
TJUTJU SOENDARI,6127679,S3 - Pendidikan Khusus,161,15,0,0,0,6,,0,4,,0,1,,0,0,0,51,282,24,0,0,0
ANDIKA DUTHA BACHARI,5987130,S2 - Linguistik,96,11,0,0,0,4,,0,2,,0,1,,0,0,0,25,122,11,0,0,0
RAHMAT AGUNG AZMI PUTRA,6756739,Unknown,19,11,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,3,2,1,0,0
ADE YULIANTO,6735029,Unknown,25,12,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
SUHENDRO,6740221,Unknown,14,11,0,0,0,2,,0,0,,0,1,,0,0,0,17,9,4,0,0,0
SITTI CHOTIDJAH,6722210,S1 - Psikologi,63,9,0,0,0,4,,0,3,,0,1,,0,0,0,16,147,7,0,0,0
MIRNA PURNAMA NINGSIH,6037667,S1 - Pendidikan Kesejahteraan Keluarga,31,12,0,0,0,3,,0,0,,0,1,,0,0,0,25,24,7,0,0,0
MIRA NURFITRIYA,6746175,S1 - Kewirausahaan Kampus Tasikmalaya,44,9,0,0,0,2,,0,0,,0,1,,0,0,0,13,11,8,0,0,0
ASEP SURYATNA,6683491,S1 - Pendidikan Kimia,158,9,0,0,3,5,,0,2,,3,1,,4,11,3,13,55,7,0,0,0
RISTY JUSTICIA,6681885,S1 - PGPAUD Kampus Purwakarta,72,9,0,0,0,4,0,0,2,0,0,1,1,0,0,0,15,127,7,0,0,0
ENDAH SETYOWATI,6681149,S1 - Sistem Telekomunikasi,13,9,0,0,0,2,,0,0,,0,2,,0,0,0,12,12,4,0,0,0
ELLY LASMANAWATI W,5994675,S1 - Pendidikan Tata Boga,65,9,0,0,0,4,,0,2,,0,1,,0,0,0,30,57,14,0,0,0
DEDEN PRADEKA,6680849,S1 - Teknik Komputer,36,9,0,0,0,2,,0,0,,1,1,,1,0,0,10,6,2,0,0,0
BAMBANG ERAWAN,6140909,S1 - Pendidikan Kepelatihan Olahraga,17,9,0,0,0,3,,0,0,,0,3,,0,0,0,11,17,6,0,0,0
ALNIDI SAFARACH BRATANEGARA,6745780,S1 - Pendidikan Geografi,14,8,0,0,0,1,,0,1,,0,0,,0,0,0,1,21,1,0,0,0
ODING HERDIANA,6745912,S1 - Bisnis Digital,13,8,0,0,0,2,,0,0,,0,4,,0,0,0,5,13,3,0,0,0
SUHAEDAH,6000245,S1 - PGSD Kampus Purwakarta,12,9,0,0,0,0,,0,0,,0,1,,0,0,0,20,0,0,0,0,0
ANGGIT MERLIANA,6745972,S1 - PGSD Kampus Tasikmalaya,12,9,0,0,0,2,,0,1,,0,6,,0,0,0,6,28,3,0,0,0
RESTIE ANANDA MIRANTIE,6693779,Unknown,342,8,0,0,0,30,,0,79,,0,0,,0,0,0,220,5286,0,0,0,0
ICHWAN NUL ICHSAN,6721201,S1 - Sistem Telekomunikasi,8,8,0,0,0,2,,0,0,,0,2,,0,0,0,5,12,4,0,0,0
ASEP SYARIF HIDAYAT,6682806,S1 - Pendidikan Matematika,28,8,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
WORO PRIATINI,6148424,S1 - Manajemen Industri Katering,43,8,0,0,0,2,,0,1,,0,1,,0,0,0,28,58,11,0,0,0
LUCKY ANGKAWIDJAJA RORING,6006490,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",9,8,0,0,0,1,,0,0,,0,0,,0,0,0,1,1,1,0,0,0
IING YULIANTI,5992636,S1 - Pendidikan Sejarah,54,8,0,0,0,2,,0,1,,0,1,,0,0,0,11,15,4,0,0,0
PUSPITA WULANDARI,6778395,S1 - Pendidikan Sosiologi,29,9,0,0,0,3,0,0,0,0,0,1,1,0,0,0,15,25,8,1,0,0
CUCU SUTIANAH,6794490,S1 - Desain Produk Industri Kampus Tasikmalaya,16,9,0,0,0,2,,0,1,,0,1,,0,0,0,13,26,6,0,0,0
SRI WULAN LINDASARI,6136922,S1 - Keperawatan Kampus Sumedang,19,12,0,0,0,4,,0,1,,0,1,,0,0,0,12,32,6,0,0,0
AYU MUTIARA SANTANU,6681721,S1 - Gizi,24,12,0,0,0,1,,0,1,,0,2,,0,0,0,6,13,3,0,0,0
DETI NUDIATI,6711363,S1 - Pendidikan Masyarakat,14,12,0,0,0,2,,0,1,,0,1,,0,0,0,7,33,4,0,0,0
ALI SUDIN,5993501,S1 - PGSD Kampus Sumedang,199,12,0,0,0,0,,0,0,,0,6,,0,0,0,0,0,0,0,0,0
HARRY SULASTIANTO,6010494,S1 - Pendidikan Seni Rupa,191,12,0,0,0,5,,0,3,,0,1,,0,0,0,76,126,18,0,0,0
SUCIPTO,6065276,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",31,11,0,0,0,3,,0,2,,0,1,,0,0,0,12,52,5,0,0,0
ASHANTI WIDYANA,6745826,S1 - Pendidikan Bahasa Korea,14,12,0,0,0,1,,0,0,,0,1,,0,0,0,7,2,2,0,0,0
HAFIZHAH INSANI MIDYANTI,6745761,S1 - Musik,30,11,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11,0,0,0,0,0
RUSWANDI HERMAWAN,6002408,S1 - Pendidikan Guru Sekolah Dasar,127,11,0,0,0,6,,0,4,,0,1,,0,0,0,54,145,20,0,0,0
FAHRY AHMAD,6750781,S2 - Pariwisata,13,11,0,0,0,1,,0,0,,0,1,,0,0,0,6,3,1,0,0,0
MUCHAMAD RIZKI SENTANI,6745720,S1 - Gizi,18,11,0,0,0,1,,0,0,,0,2,,0,0,0,6,1,1,0,0,0
IIS SOPIAWATI,5995237,S1 - Pendidikan Bahasa Perancis,32,11,0,0,0,2,,0,0,,0,1,,0,0,0,13,10,5,0,0,0
MARISA NOVIYANTI FAJRAH ILSYA,6798192,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",10,10,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
AHMAD SATIBI,6746211,S1 - Pendidikan Kelautan dan Perikanan Kampus Serang,18,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0
TATANG,6682229,S1 - Pendidikan Bahasa Arab,81,10,0,0,0,0,,0,0,,0,1,,0,0,0,2,0,0,0,0,0
EVI RAHMAWATI,6691539,Unknown,12,12,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
AHMAD FUADIN,5992944,S1 - Pendidikan Geografi,57,12,0,0,0,2,0,0,2,0,0,1,1,0,0,0,14,42,6,1,0,0
ASTI DEWI RAHAYU FITRIANINGSIH,6681726,S1 - Gizi,25,10,0,0,0,2,,0,1,,0,3,,0,0,0,10,40,4,0,0,0
CARSIWAN,6186530,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",47,10,0,0,0,1,,0,1,,0,1,,0,0,0,21,16,2,0,0,0
PERISTIWATI,6146081,S1 - Biologi,38,10,0,0,0,1,,0,1,,0,5,,0,0,0,5,22,2,0,0,0
ALIT RAHMAT,6200015,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",42,10,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
FAUZI RAHMANNULLAH,6081556,S1 - Pendidikan Teknik Arsitektur,36,10,0,0,0,0,,0,0,,1,1,,3,0,0,3,0,0,0,0,0
MOCHAMAD WHILKY RIZKYANFI,6683506,Unknown,19,10,0,0,0,2,,0,0,,0,1,,0,0,0,15,5,3,0,0,0
DUDUNG RAHMAT HIDAYAT,5995427,Unknown,1.049,10,0,0,0,8,,0,8,,0,1,,0,0,0,461,350,35,0,0,0
DHEKA DWI AGUSTININGSIH,6770931,S1 - Bahasa dan Sastra Indonesia,28,11,0,0,0,2,,0,0,,0,1,,0,0,0,40,11,6,0,0,0
SYAM HARDWIS,6725405,S1 - Ilmu Keolahragaan,34,10,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
